Tissue.origin	Cancer.type	Subtype	Gene.name1	Aberrance.type1	Aberrance.site1	Gene.name2	Aberrance.type2	Aberrance.site2	Description	Source	PMID
Breast	Invasive Breast Carcinoma	NA	AMPD1	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	8p11.23	copy number gain	NA	GRIK2	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	8p11.23	copy number gain	NA	CPXM1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	CPXM1	mutation	NA	FGF2	copy number gain	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	FGF2	copy number gain	NA	MYOM3	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	8p11.23	copy number gain	NA	RPGR	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	CPAMD8	mutation	NA	FGF2	copy number gain	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	DNAH8	mutation	NA	FGF2	copy number gain	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	ATP1A4	mutation	NA	FGF2	copy number gain	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	IGF1R	copy number gain	NA	TBX3	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	8p11.23	copy number gain	NA	MT-RNR2	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	FGF2	copy number gain	NA	MT-RNR2	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	MT-RNR2	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	6q21	copy number gain	NA	PIK3R1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	FGF2	copy number gain	NA	WWP2	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	12p13.33	copy number gain	NA	ATP1A4	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	12p13.33	copy number gain	NA	DLG1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	12p13.33	copy number gain	NA	AEBP1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	12p13.33	copy number gain	NA	IARS	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	12p13.33	copy number gain	NA	DALRD3	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	12p13.33	copy number gain	NA	ARHGAP23	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	12p13.33	copy number gain	NA	VPS18	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	12p13.33	copy number gain	NA	ADAMTS1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	ADAMTS1	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	8p11.23	copy number gain	NA	HIF3A	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	TRABD2A	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	8p11.23	copy number gain	NA	SLC4A2	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PCDHA8	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	8p11.23	copy number gain	NA	PPEF1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PPEF1	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	DNAH8	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	MT-RNR2	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	SAAL1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	SAAL1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	SAGE1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	GPRASP2	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	STK31	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	STK31	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	PLA2G4F	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PLA2G4F	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	FARP2	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	FARP2	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PCDHB6	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PCDHB6	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	ABCC12	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	SDCCAG8	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	SDCCAG8	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	CDHR1	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	SPATA31E1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	SPATA31E1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	LINGO2	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	LINGO2	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	GRIK1	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	GRIK1	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PCDHA5	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PCDHA5	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	HLA-DRB6	structural variation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	HLA-DRB6	structural variation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	TRPC5	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	TRPC5	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PHLDB1	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PHLDB1	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	KLHL41	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	KLHL41	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	LETM1	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	TARS2	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	TARS2	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	ECE2	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	ECE2	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	SLC13A1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	SLC13A1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	ITGA11	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	ITGA11	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	STAT4	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	STAT4	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	GRHL2	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	GRHL2	mutation	NA	PTEN	copy number loss	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PIK3CA	mutation	NA	TNKS1BP1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	PTEN	copy number loss	NA	TNKS1BP1	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
Breast	Invasive Breast Carcinoma	NA	CD5L	mutation	NA	PIK3CA	mutation	NA	"CoMEt, The BRCA dataset contains whole-exome and copy number array data in 507 BRCA patients and 375 genes from TCGA."	Algorithm	26253137
